Scenario,Crossing,Country,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
SSP370,Tucson_Crossing,Crawler_Outputs,59947.17963843845,58459.75672719679,54451.382461244495,66630.37470334893,82522.78893238389,97898.45144901838,86456.73591189952,87810.36453597518,96685.69767457843,71716.60914646073,75077.46948492287,58840.31538285535,90244.81035328138,84533.71104001501,96333.26111945193,86191.87134983162,66513.31544137636,65787.8089275464,92813.5586669125,76015.47123076394,66221.03713728163,74318.86036493882,84339.45044200507,95040.52412358177,98340.30986736788,100135.75470824844,81242.50546750647,117404.75467850672,110115.24527304702,98507.63207804944,108004.53999225573,98720.3603138678,121661.0426604026,110092.41324924082,135604.72586947313,123485.55879991986,123112.6389532265,115439.35585356165,124149.22448743982,108136.44371900464,103368.75197456304,106675.90132196252,108774.12021730078,126147.05192578594,116969.42792321555,136269.4580126471,122897.17886935196,119795.82730731092,125194.67323407446,130099.2914124314,153334.51790350318,149001.27877225305,161628.15137531492,158164.68377675538,136050.94083802818,123177.65412783057,155584.46549598864,136267.15931774458,139929.92740435674,129468.00430097604,142784.02357162265,160159.55419903016,182857.67077947623,128567.14581589004,156828.68150284883,147934.77281597184,141983.7066555389,152194.88412024657,172971.5333107447,178363.44878704852,146446.15051994234,166472.14529502596,179751.77970075933,163784.48001346583,158711.8484487979,151139.05688079848,163153.45092448554,158397.45431519474
SSP585,Tucson_Crossing,Crawler_Outputs,53320.68826735208,52444.9161653741,59405.80859429823,59945.57736374313,54512.69894003782,56882.75348395517,58987.34620032832,57936.22572394728,59080.93244642021,57981.375117809366,56237.154648010845,54981.13583270098,52482.55494774412,58694.45334657704,58879.2740751497,55117.2928200902,55313.125092047456,54845.058868550266,54606.84118987872,54625.58275461885,55732.097541808456,54364.49973308865,54717.56011818315,52514.61826510928,52719.3015877618,53640.57155016468,50238.13809460641,51368.418301379264,53291.32055190636,52172.179402466005,51703.83440571855,49053.46148600414,50490.32257473208,48414.152857206405,50615.54958472655,50105.45829375515,53756.2668426029,51087.14642180965,50172.97330461062,50076.92998356317,49195.86118983049,49217.04202051034,45025.26210688813,47415.10955157281,48341.25804585494,48939.29042460076,49535.30169728224,46801.85434899543,47645.97381439345,47790.09364843064,48716.03306277506,48478.93047710451,48018.39113136388,44336.97534562465,45927.92834842451,44651.21061928404,44368.528607198685,45871.66803617188,46293.167254201166,43923.51899748173,41848.46437295705,44293.64830781503,40865.35863329672,43045.08074061047,39470.50480302695,45835.58910286859,40137.59731818184,40747.40786675045,41727.1505183919,42852.064340097495,42281.89741369869,41435.326809683706,40650.50448059752,38587.71587908351,37109.863249892485,41139.385259195726,43036.431290762805,36301.75148173371
SSP119,Rio_Grande_Crossing,Crawler_Outputs,31974.30070244502,30795.9432681688,29958.32505767453,30183.57003539675,28922.89689048356,30029.50062226249,27405.187464290808,29142.37735780421,30661.106137112543,32973.89119894731,33969.62489059031,30298.84337473648,31763.33259035541,32323.44197765648,28478.19214232808,31500.80504584657,30262.128298298576,29308.03848063748,29189.94838644145,32566.143130837165,33604.025198798015,27215.59561964862,29882.44070491199,32496.54908593324,29679.596671533087,29857.160017699603,29879.72390541357,29727.40960289464,30965.85509527888,32742.529205180803,31413.61257900092,31256.9946335192,30203.37453337005,30466.942426998787,31326.257467901472,31316.98806004961,35219.183611005275,34130.519561016496,31555.32258225477,33792.41817737933,32798.570896157464,33002.434282651964,30979.46983898514,34917.119210538825,32629.99306311001,36171.98052926167,33392.46297745822,34935.57906688894,32275.060658595576,34287.41045455358,35982.93015430054,32154.28008468566,35877.908608583195,32413.15546059755,39291.49089978679,32069.93069248088,33947.77456790426,37768.405837946615,36094.514656815045,34567.35720717579,33829.40590275573,34303.510742594546,35189.87725354891,36397.85568622853,33126.834783360304,37803.61775582033,35224.527004854164,34908.12777540573,35870.04712948418,35485.88260132048,36607.24168040032,34749.250216972745,34512.98072078339,36557.30043589334,36792.7238707815,36783.93264548104,37123.804811957496,38632.28682230687
SSP245,Rio_Grande_Crossing,Crawler_Outputs,29879.19103333944,29895.028611810885,31882.02259411127,30383.44542467268,29854.29321142093,29914.33159530391,27347.56829508713,29149.16445468925,25852.243752579256,28584.20547608612,30241.611855535044,29874.75947465369,32411.96139931613,28813.61576030262,35542.06697310024,28390.39096155201,25697.54793339933,25527.06683905976,31738.000288497573,27563.66290396536,31050.4915073907,26351.8834586719,29585.70849362197,29622.41867464884,26892.971854514748,24283.542499074403,30289.43332340888,26291.899160522647,21359.471920677355,26349.741808169227,24617.7291351511,21077.627265768395,23025.561855786727,24964.05773214946,23611.97246814595,22343.9147769299,25122.30269362074,24963.255488181,21839.4546072661,27891.771624784487,23840.21425528424,23534.137981843727,22246.051800675566,22951.29916355157,20069.52838726843,24112.3202462604,20711.266743901426,18025.330091594253,19268.89108287603,21789.21075547156,21811.340809713365,22195.671908299508,22381.71328260903,24888.83410358861,23451.800416684804,22751.523557482287,19055.49106900896,20777.126743821493,19848.939481715817,20347.839681828693,17941.994938813226,20131.03878335061,21413.65916691444,16610.15094285269,17487.597276811026,18491.890713799217,20832.10745184472,24682.441637274074,15630.668155596692,19871.826476374696,20874.892113212605,18804.46702376264,15243.339076805683,20098.090522706,20486.795659327683,17348.18443909951,20732.49172997313,19615.29998222765
SSP370,Rio_Grande_Crossing,Crawler_Outputs,30673.94222717289,30870.269967526627,31449.292838604146,29570.97898626603,27128.94600064695,24765.35894130851,26472.806406604454,26237.84594035725,24861.046823763176,28622.02846990177,28082.35851297173,30517.78154394517,25720.924156009834,26558.430628268667,24737.718311070417,26247.768734711182,29205.616647746618,29286.2810315809,25154.142728952564,27674.718714270934,29132.099241054377,27873.33066735536,26322.674862508065,24668.7176744362,24138.3191974773,23836.288450587785,26674.922227540323,21155.80997433519,22232.928311947548,23965.5600100729,22494.40221433987,23874.32314249916,20362.32191510388,22089.035647290188,18186.64593345033,19996.93449573115,20024.074165405764,21159.45158992902,19807.77095098725,22209.132800222746,22903.42449675712,22371.908181787527,22023.91456610488,19357.13038515695,20720.87553974956,17761.546575882352,19762.064865514363,20203.39639574385,19354.34833055684,18580.326922441312,15023.612174617798,15651.951428520557,13705.6467230607,14201.949581346027,17529.473100039377,19454.241425651813,14505.226557906375,17408.234653240106,16822.733337871166,18381.44259256617,16330.521400339743,13663.34268832922,10188.164360110082,18400.31120969988,14080.573386804374,15401.248900396286,16275.183740768694,14695.595657997264,11512.10729539512,10664.111313041729,15479.871755046366,12410.33711435903,10364.939357009009,12759.39691264897,13499.98025386196,14620.102477297927,12766.775592257904,13459.291899010568
SSP585,Rio_Grande_Crossing,Crawler_Outputs,34784.89803277925,35597.34114026368,29895.28430509557,29531.009832116542,34131.70606112853,32245.94288261398,30580.85408074191,31539.061622889647,30671.91143732024,31670.383797469163,33204.75481446843,34333.291227009664,36494.75057500872,31415.32107661584,31346.10950734908,34557.814352794936,34479.44905511929,34952.97247151459,35235.42629112156,35304.27380285747,34468.87199176956,35690.16232318835,35481.09568823117,37396.79480894815,37311.07176755144,36629.66115969686,39542.479392095054,38687.32174944111,37173.26946631593,38188.0215586351,38661.77671499016,40949.41847105624,39839.40480770125,41649.720181736,39904.15967885148,40412.61789417444,37462.18340572056,39765.40967407776,40609.77496101352,40774.04140116372,41590.88756788283,41657.70735497119,45226.69728331392,43324.48056765932,42639.014510509645,42226.30638594933,41815.27837609697,44171.97864015934,43554.70206615701,43519.32453100925,42834.03227882941,43115.559138597455,43582.82557608035,46727.55757316739,45489.44964707771,46635.19275162809,46954.60909481024,45789.499256032046,45523.5404609638,47577.82007759281,49387.20849178866,47438.99139412981,50373.30350779194,48645.760786775565,51701.6784443003,46494.90783804176,51315.98876874657,50893.48963088813,50163.47156648246,49312.77491805314,49871.17309469556,50659.34144139941,51396.17938702552,53195.37124299376,54508.314728481455,51243.06150474923,49750.503102888,55433.367008798086
SSP119,San_Diego_Crossing,Crawler_Outputs,43052.85376362066,48665.73354840226,52675.70559971998,51685.7495385746,57685.85943939946,52549.80963784693,64964.76400046136,56862.30656306166,49787.535358945446,38977.359284383165,34362.865066513725,51700.62287117603,44881.00578501687,42315.77833063973,60474.27116963775,46324.91821888786,52221.55252023896,56779.43108429836,57404.59416276607,41591.919153393625,36779.1502619984,66901.28624637098,54425.53864363238,42197.87539739621,55519.0446373901,54753.39282603587,54716.89050289923,55503.051330858754,49746.7906380501,41458.59128606706,47779.73262749543,48586.13868143898,53612.22826547783,52441.99328723681,48469.24059778121,48582.48867636753,30295.39715783873,35486.34072489015,47670.24242905217,37216.125249573655,41961.03113939015,41071.65850257813,50657.74422491945,32203.8706066176,43032.62758102477,26440.02934207808,39585.097251290455,32395.603099931363,44980.87444304632,35584.00795384375,27677.57572041627,45757.979830618766,28310.90451402952,44679.4622938065,12391.993625353423,46433.34827799489,37669.22543899097,19765.829155778098,27709.80210386104,34963.50925172739,38504.62757747885,36343.98328998859,32243.9748943477,26631.03754739404,42088.23880509733,20157.32796224072,32359.546775626462,33917.597013325445,29462.172428187543,31339.004636936308,26133.54263201012,34943.56135829777,36124.66476934217,26577.405172829865,25539.567545468348,25650.566154501004,24121.380106035595,17094.811820928862
SSP245,San_Diego_Crossing,Crawler_Outputs,52912.00831713864,52331.53559812762,38583.70718613002,48119.54873507911,51179.61637234141,50303.88157994066,66975.22323580676,54465.85518719344,76014.65973941825,57290.43513216567,45744.25707643292,47720.15928796766,30296.933191588003,53859.2610498451,8438.423973610428,55737.05445045846,73250.61066635772,73914.74960392676,31950.939303629508,59360.9010557455,35594.15385138497,66506.25186287306,44429.572464008685,43709.67043256369,61467.74055298883,78424.09212691836,37829.96977817846,64058.88323673615,96532.89711214474,62723.13855040513,73818.33292444359,96991.5914880778,83504.68042912763,70080.82012543248,78638.09344851192,86634.06126749136,67599.70896162631,68187.46934201648,88579.83077346507,47675.5807261129,74265.37005214657,75835.28691277033,83965.04535875456,78779.3044672907,97554.90100382446,70074.31053260958,92318.72382370546,109786.14534063773,101004.460968569,83694.00858077592,83071.50202492825,80029.48681213745,78312.05006746974,61089.766215480384,70214.49633585576,74417.6792919702,98632.55683672929,86657.32608060211,92382.9541026322,88575.61549475322,104172.01866468498,89074.49400401546,80031.8922788993,111644.72510692148,105308.6923878772,98125.31903113666,82017.95707085315,55822.986877522526,115814.298255762,87008.61670865776,79833.4450761779,93189.2396996058,116502.9527912066,83598.45954475566,80527.22568928564,101018.52041963035,77936.61719104872,84924.79814147929
SSP370,San_Diego_Crossing,Crawler_Outputs,49271.67626746203,47727.83619708724,43536.58718271479,56344.70580513607,73052.52148544262,89217.663820356,77220.197471285,78659.92359741902,87998.66283567021,61795.25467885882,65342.90057243023,48309.44377335972,81307.46720322741,75328.0799485019,87737.72258553792,77105.80978455668,56458.32136004569,55714.61742927448,84114.24618304727,66491.71814987401,56224.16523963878,64746.392612859614,75287.83790745595,86543.90166442699,90027.40930007694,91931.11431330325,72108.32561653607,110102.76482662233,102465.7902536961,90294.1043813346,100285.59823034811,90553.89544657836,114663.5390197939,102532.79246099944,129343.06608584987,116634.16544323738,116260.7348596164,108220.73548868632,117385.71008490874,100587.88177947908,95599.22591307442,99090.46653017568,101312.13354543904,119574.73337876702,109954.93138541364,130241.29795273564,116216.42581957576,112977.69816752827,118665.56039812898,123834.40310895252,148253.3659402297,143720.95597946589,156999.42182664547,153380.413439687,130175.58256102582,116674.7336415232,150725.35231132412,130457.23485920049,134321.9329922851,123353.40805753102,137355.58999232235,155620.9191132212,179475.82917979796,122480.14376421724,152177.54875806326,142855.693991225,136624.30251743167,147365.8955672445,169202.9523562311,174883.53648664188,141383.37800841025,162432.12557060164,176396.09747939731,159646.03170646232,154337.13943171146,146402.67251353202,159037.93625644827,154061.56218411354
SSP585,San_Diego_Crossing,Crawler_Outputs,35517.796340534376,33057.292364294524,51729.76772577808,53086.52501796726,38336.961920067326,44629.41491564293,50206.00221423432,47272.639720375104,50260.72131023365,47196.74010820847,42394.30847375903,38908.40065326981,32071.70010200312,48724.37797189057,49123.95385301643,38880.26633537275,39309.53682929016,37948.4852886916,37207.26180497238,37158.97526658818,40044.06541461236,36257.26471387327,37110.52917271489,31071.07259272852,31524.21154123167,33909.75560824139,24635.65358042221,27584.83146871197,32671.45765624074,29554.66514918732,28192.861846239448,20946.82669585712,24722.755227631624,19025.16257592417,24862.799350260164,23388.4196355262,33134.65680371375,25838.065635350627,23274.006395514432,22916.181709865057,20441.39424899119,20399.68563116213,8996.968511706555,15342.796634072283,17741.496542192283,19255.37216535506,20763.79751148649,13293.737181055489,15471.231017936228,15761.0495960851,18159.18568244312,17420.969248120673,16080.21529094923,6053.787092211857,10245.252262482592,6703.526087568465,5842.396509158857,9797.056539445235,10834.878655004864,4345.8681902229655,-1348.717412087863,5146.335536585501,-4197.492449117895,1581.6948025711406,-8156.620475852032,8909.150804896966,-6555.338287050675,-5009.7007046360295,-2466.474484890709,468.2319781777049,-1168.1525227994518,-3549.9093929651244,-5765.150902792776,-11426.658961740724,-15510.7816715712,-4743.275352054619,273.6248775897868,-17986.480450283303
SSP119,Rio_Grande_Crossing,Crawler_Outputs,42489.765616311626,41069.73950718602,43733.20246333101,42934.18225319029,43491.43011552385,43990.26491641846,42510.88754724141,46524.49988925746,46155.33780861639,42670.62209209331,42731.76684463611,44590.33697374685,47541.37820024415,42666.45609622083,43095.904991034695,43612.15765312653,46898.4621142374,43594.73714743818,44603.258542382726,43907.88888330087,44036.25760599129,43587.91972070429,43329.0163726536,44174.33200026772,43320.365984429896,43269.04927720514,42703.191817891886,44643.18127006974,47260.42774673829,43922.805256157095,44920.88409263211,44585.00766711267,41781.26097828623,40440.28830007448,43793.08248894057,45250.797063051,42019.313389414034,43438.521029168085,44256.42494079968,43372.68131682608,41660.01882308947,40050.3134292634,41556.73274873563,41384.75554169499,42304.80072835669,41352.07911074255,42023.95036877682,44569.28188223524,42381.156648182856,40385.72925088849,43936.80967694357,43175.0726638386,39381.9343512682,42776.62114774444,42106.21573000383,39973.811335284925,44235.06731975613,41836.41847530824,42593.869763299816,42558.91034492773,42863.21170308333,41027.80835608571,40264.07257202367,40562.86711223636,40821.15594713558,38839.06728663629,40314.56684314014,42168.2828142123,40917.662741508415,41262.46980497747,39275.241447731445,45117.28051177183,40953.39058228907,41331.11617968353,39262.26454315031,40191.48775971686,40979.04298579638,42381.85254545374
